start_time;end_time;duration_ms;direction_class;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1751443274036;1751443274426;390;sharp_left;50;50;0;1;0;1
1751443274426;1751443275247;821;stop;50;50;0;0;0;0
1751443275247;1751443276294;1047;forward;50;50;1;0;0;1
1751443276294;1751443277304;1010;stop;50;50;0;0;0;0
1751443277304;1751443277912;608;backward;50;50;0;1;1;0
1751443277912;1751443278580;668;stop;50;50;0;0;0;0
1751443278580;1751443278808;228;stop;50;0;0;0;0;0
1751443278808;1751443279215;407;light_right;50;0;1;0;0;1
1751443279215;1751443279348;133;forward;50;50;1;0;0;1
1751443279348;1751443280181;833;stop;50;50;0;0;0;0
1751443280181;1751443280910;729;forward;50;50;1;0;0;1
1751443280910;1751443281308;398;stop;50;50;0;0;0;0
1751443281308;1751443281438;130;stop;0;50;0;0;0;0
1751443281438;1751443282794;1356;light_left;0;50;1;0;0;1
1751443282794;1751443282918;124;stop;0;50;0;0;0;0
1751443282918;1751443283172;254;stop;50;50;0;0;0;0
1751443283172;1751443283496;324;stop;0;50;0;0;0;0
1751443283496;1751443283783;287;light_left;0;50;1;0;0;1
1751443283783;1751443283899;116;stop;0;50;0;0;0;0
1751443283899;1751443284665;766;stop;50;50;0;0;0;0
1751443284665;1751443284771;106;stop;0;50;0;0;0;0
1751443284771;1751443285027;256;light_left;0;50;1;0;0;1
1751443285027;1751443285152;125;forward;50;50;1;0;0;1
1751443285152;1751443285486;334;stop;50;50;0;0;0;0
1751443285486;1751443285897;411;forward;50;50;1;0;0;1
1751443285897;1751443285998;101;stop;50;50;0;0;0;0
1751443285998;1751443286233;235;stop;0;50;0;0;0;0
1751443286233;1751443288352;2119;light_left;0;50;1;0;0;1
1751443288352;1751443288468;116;stop;0;50;0;0;0;0
1751443288468;1751443289499;1031;stop;50;50;0;0;0;0
1751443289499;1751443290042;543;forward;50;50;1;0;0;1
1751443290042;1751443290561;519;stop;50;50;0;0;0;0
1751443290561;1751443290766;205;stop;50;0;0;0;0;0
1751443290766;1751443291848;1082;light_right;50;0;1;0;0;1
1751443291848;1751443291958;110;stop;50;0;0;0;0;0
1751443291958;1751443292635;677;stop;50;50;0;0;0;0
1751443292635;1751443292776;141;stop;0;50;0;0;0;0
1751443292776;1751443292917;141;stop;50;50;0;0;0;0
1751443292917;1751443293188;271;forward;50;50;1;0;0;1
1751443293188;1751443293699;511;stop;50;50;0;0;0;0
1751443293699;1751443293803;104;forward;50;50;1;0;0;1
1751443293803;1751443294258;455;light_left;0;50;1;0;0;1
1751443294258;1751443294377;119;stop;0;50;0;0;0;0
1751443294377;1751443294619;242;stop;50;50;0;0;0;0
1751443294619;1751443294837;218;backward;50;50;0;1;1;0
1751443294837;1751443295126;289;stop;50;50;0;0;0;0
1751443295126;1751443295265;139;forward;50;50;1;0;0;1
1751443295265;1751443296471;1206;light_left;0;50;1;0;0;1
1751443296471;1751443296588;117;stop;0;50;0;0;0;0
1751443296588;1751443297184;596;stop;50;50;0;0;0;0
1751443297184;1751443297484;300;stop;0;50;0;0;0;0
1751443297484;1751443297917;433;light_left;0;50;1;0;0;1
1751443297917;1751443298023;106;forward;50;50;1;0;0;1
1751443298023;1751443299096;1073;stop;50;50;0;0;0;0
1751443299096;1751443299328;232;forward;50;50;1;0;0;1
1751443299328;1751443299886;558;stop;50;50;0;0;0;0
1751443299886;1751443300347;461;stop;0;50;0;0;0;0
1751443300347;1751443300984;637;light_left;0;50;1;0;0;1
1751443300984;1751443301098;114;stop;0;50;0;0;0;0
1751443301098;1751443301246;148;stop;50;50;0;0;0;0
1751443301246;1751443301721;475;stop;0;50;0;0;0;0
1751443301721;1751443302076;355;light_left;0;50;1;0;0;1
1751443302076;1751443302418;342;stop;0;50;0;0;0;0
1751443302418;1751443302818;400;light_left;0;50;1;0;0;1
1751443302818;1751443302927;109;stop;0;50;0;0;0;0
1751443302927;1751443303589;662;stop;50;50;0;0;0;0
1751443303589;1751443304249;660;forward;50;50;1;0;0;1
1751443304249;1751443304895;646;stop;50;50;0;0;0;0
1751443304895;1751443305255;360;stop;0;50;0;0;0;0
1751443305255;1751443305742;487;light_left;0;50;1;0;0;1
1751443305742;1751443305851;109;stop;0;50;0;0;0;0
1751443305851;1751443306394;543;stop;50;50;0;0;0;0
1751443306394;1751443306731;337;forward;50;50;1;0;0;1
1751443306731;1751443306853;122;stop;50;50;0;0;0;0
1751443306853;1751443307125;272;stop;0;50;0;0;0;0
1751443307125;1751443308482;1357;light_left;0;50;1;0;0;1
1751443308482;1751443309370;888;stop;0;50;0;0;0;0
1751443309370;1751443309585;215;light_left;0;50;1;0;0;1
1751443309585;1751443309761;176;stop;0;50;0;0;0;0
1751443309761;1751443310140;379;stop;50;50;0;0;0;0
1751443310140;1751443310716;576;forward;50;50;1;0;0;1
1751443310716;1751443310903;187;stop;50;50;0;0;0;0
1751443310903;1751443311221;318;stop;0;50;0;0;0;0
1751443311221;1751443311711;490;light_left;0;50;1;0;0;1
1751443311711;1751443311824;113;stop;0;50;0;0;0;0
1751443311824;1751443312467;643;stop;50;50;0;0;0;0
1751443312467;1751443313425;958;forward;50;50;1;0;0;1
1751443313425;1751443313716;291;stop;50;50;0;0;0;0
1751443313716;1751443313883;167;stop;0;50;0;0;0;0
1751443313883;1751443317751;3868;light_left;0;50;1;0;0;1
1751443317751;1751443317866;115;stop;0;50;0;0;0;0
1751443317866;1751443318824;958;stop;50;50;0;0;0;0
1751443318824;1751443319433;609;forward;50;50;1;0;0;1
1751443319433;1751443319574;141;stop;50;50;0;0;0;0
1751443319574;1751443319826;252;stop;0;50;0;0;0;0
1751443319826;1751443322030;2204;light_left;0;50;1;0;0;1
1751443322030;1751443322141;111;forward;50;50;1;0;0;1
1751443322141;1751443323488;1347;stop;50;50;0;0;0;0
1751443323488;1751443323927;439;stop;60;60;0;0;0;0
1751443323927;1751443324225;298;forward;60;60;1;0;0;1
1751443324225;1751443324460;235;stop;60;60;0;0;0;0
1751443324460;1751443324562;102;stop;60;0;0;0;0;0
1751443324562;1751443325564;1002;light_right;60;0;1;0;0;1
1751443325564;1751443325690;126;forward;60;60;1;0;0;1
1751443325690;1751443326024;334;stop;60;60;0;0;0;0
1751443326024;1751443326158;134;forward;60;60;1;0;0;1
1751443326158;1751443326298;140;stop;60;60;0;0;0;0
1751443326298;1751443326604;306;stop;0;60;0;0;0;0
1751443326604;1751443327443;839;light_left;0;60;1;0;0;1
1751443327443;1751443328132;689;stop;0;60;0;0;0;0
1751443328132;1751443328367;235;light_left;0;60;1;0;0;1
1751443328367;1751443328643;276;stop;0;60;0;0;0;0
1751443328643;1751443329492;849;stop;60;60;0;0;0;0
1751443329492;1751443329899;407;forward;60;60;1;0;0;1
1751443329899;1751443330140;241;stop;60;60;0;0;0;0
1751443330140;1751443330579;439;stop;0;60;0;0;0;0
1751443330579;1751443331981;1402;light_left;0;60;1;0;0;1
1751443331981;1751443332106;125;forward;60;60;1;0;0;1
1751443332106;1751443332957;851;stop;60;60;0;0;0;0
1751443332957;1751443333978;1021;stop;0;60;0;0;0;0
1751443333978;1751443334089;111;light_left;0;60;1;0;0;1
1751443334089;1751443334202;113;stop;0;60;0;0;0;0
1751443334202;1751443334433;231;stop;60;60;0;0;0;0
1751443334433;1751443335042;609;forward;60;60;1;0;0;1
1751443335042;1751443335662;620;stop;60;60;0;0;0;0
1751443335662;1751443335806;144;forward;60;60;1;0;0;1
1751443335806;1751443335956;150;stop;60;60;0;0;0;0
1751443335956;1751443336185;229;stop;0;60;0;0;0;0
1751443336185;1751443337636;1451;light_left;0;60;1;0;0;1
1751443337636;1751443337750;114;forward;60;60;1;0;0;1
1751443337750;1751443337986;236;stop;60;60;0;0;0;0
1751443337986;1751443338620;634;forward;60;60;1;0;0;1
1751443338620;1751443339040;420;stop;60;60;0;0;0;0
1751443339040;1751443339297;257;stop;60;0;0;0;0;0
1751443339297;1751443339543;246;light_right;60;0;1;0;0;1
1751443339543;1751443339673;130;stop;60;0;0;0;0;0
1751443339673;1751443339840;167;stop;60;60;0;0;0;0
1751443339840;1751443340329;489;forward;60;60;1;0;0;1
1751443340329;1751443340505;176;stop;60;60;0;0;0;0
1751443340505;1751443340610;105;stop;0;60;0;0;0;0
1751443340610;1751443341390;780;light_left;0;60;1;0;0;1
1751443341390;1751443341506;116;stop;0;60;0;0;0;0
1751443341506;1751443341720;214;stop;60;60;0;0;0;0
1751443341720;1751443341896;176;backward;60;60;0;1;1;0
1751443341896;1751443342169;273;stop;60;60;0;0;0;0
1751443342169;1751443342288;119;stop;0;60;0;0;0;0
1751443342288;1751443343312;1024;light_left;0;60;1;0;0;1
1751443343312;1751443343426;114;stop;0;60;0;0;0;0
1751443343426;1751443343635;209;stop;60;60;0;0;0;0
1751443343635;1751443344155;520;forward;60;60;1;0;0;1
1751443344155;1751443344553;398;stop;60;60;0;0;0;0
1751443344553;1751443344731;178;stop;0;60;0;0;0;0
1751443344731;1751443346001;1270;light_left;0;60;1;0;0;1
1751443346001;1751443346142;141;stop;0;60;0;0;0;0
1751443346142;1751443346325;183;stop;60;60;0;0;0;0
1751443346325;1751443346710;385;forward;60;60;1;0;0;1
1751443346710;1751443346835;125;stop;60;60;0;0;0;0
1751443346835;1751443346950;115;stop;60;0;0;0;0;0
1751443346950;1751443347470;520;light_right;60;0;1;0;0;1
1751443347470;1751443347590;120;stop;60;0;0;0;0;0
1751443347590;1751443347848;258;stop;60;60;0;0;0;0
1751443347848;1751443348112;264;backward;60;60;0;1;1;0
1751443348112;1751443348936;824;stop;60;60;0;0;0;0
1751443348936;1751443349216;280;stop;60;0;0;0;0;0
1751443349216;1751443349825;609;light_right;60;0;1;0;0;1
1751443349825;1751443350105;280;stop;60;0;0;0;0;0
1751443350105;1751443350329;224;light_right;60;0;1;0;0;1
1751443350329;1751443350445;116;stop;60;0;0;0;0;0
1751443350445;1751443350686;241;stop;60;60;0;0;0;0
1751443350686;1751443350943;257;forward;60;60;1;0;0;1
1751443350943;1751443351052;109;stop;60;60;0;0;0;0
1751443351052;1751443351213;161;stop;0;60;0;0;0;0
1751443351213;1751443352639;1426;light_left;0;60;1;0;0;1
1751443352639;1751443352751;112;forward;60;60;1;0;0;1
1751443352751;1751443352999;248;stop;60;60;0;0;0;0
1751443352999;1751443353320;321;forward;60;60;1;0;0;1
1751443353320;1751443353477;157;stop;60;60;0;0;0;0
1751443353477;1751443353619;142;stop;60;0;0;0;0;0
1751443353619;1751443353907;288;light_right;60;0;1;0;0;1
1751443353907;1751443354026;119;forward;60;60;1;0;0;1
1751443354026;1751443354451;425;stop;60;60;0;0;0;0
1751443354451;1751443354603;152;backward;60;60;0;1;1;0
1751443354603;1751443355591;988;stop;60;60;0;0;0;0
1751443355591;1751443355911;320;backward;60;60;0;1;1;0
1751443355911;1751443356891;980;stop;60;60;0;0;0;0
1751443356891;1751443357086;195;stop;0;60;0;0;0;0
1751443357086;1751443358023;937;light_left;0;60;1;0;0;1
1751443358023;1751443358134;111;forward;60;60;1;0;0;1
1751443358134;1751443358829;695;stop;60;60;0;0;0;0
1751443358829;1751443359126;297;stop;0;60;0;0;0;0
1751443359126;1751443359849;723;light_left;0;60;1;0;0;1
1751443359849;1751443359971;122;stop;0;60;0;0;0;0
1751443359971;1751443361620;1649;stop;60;60;0;0;0;0
1751443361620;1751443361790;170;stop;60;0;0;0;0;0
1751443361790;1751443362066;276;stop;60;60;0;0;0;0
1751443362066;1751443362341;275;backward;60;60;0;1;1;0
1751443362341;1751443363767;1426;stop;60;60;0;0;0;0
1751443363767;1751443364211;444;stop;60;0;0;0;0;0
1751443364211;1751443364528;317;light_right;60;0;1;0;0;1
1751443364528;1751443365163;635;stop;60;0;0;0;0;0
1751443365163;1751443365353;190;light_right;60;0;1;0;0;1
1751443365353;1751443366367;1014;stop;60;0;0;0;0;0
1751443366367;1751443366476;109;light_right;60;0;1;0;0;1
1751443366476;1751443366603;127;stop;60;0;0;0;0;0
1751443366603;1751443367276;673;stop;60;60;0;0;0;0
1751443367276;1751443367911;635;forward;60;60;1;0;0;1
1751443367911;1751443368422;511;stop;60;60;0;0;0;0
1751443368422;1751443368536;114;forward;60;60;1;0;0;1
1751443368536;1751443368720;184;stop;60;60;0;0;0;0
1751443368720;1751443368934;214;stop;0;60;0;0;0;0
1751443368934;1751443370257;1323;light_left;0;60;1;0;0;1
1751443370257;1751443370378;121;forward;60;60;1;0;0;1
1751443370378;1751443371239;861;stop;60;60;0;0;0;0
1751443371239;1751443372256;1017;forward;60;60;1;0;0;1
1751443372256;1751443372731;475;stop;60;60;0;0;0;0
1751443372731;1751443372947;216;stop;0;60;0;0;0;0
1751443372947;1751443374232;1285;light_left;0;60;1;0;0;1
1751443374232;1751443374346;114;forward;60;60;1;0;0;1
1751443374346;1751443375062;716;stop;60;60;0;0;0;0
1751443375062;1751443375394;332;forward;60;60;1;0;0;1
1751443375394;1751443375549;155;stop;60;60;0;0;0;0
1751443375549;1751443375874;325;stop;0;60;0;0;0;0
1751443375874;1751443377146;1272;light_left;0;60;1;0;0;1
1751443377146;1751443377258;112;forward;60;60;1;0;0;1
1751443377258;1751443377816;558;stop;60;60;0;0;0;0
1751443377816;1751443378092;276;stop;60;0;0;0;0;0
1751443378092;1751443378917;825;light_right;60;0;1;0;0;1
1751443378917;1751443379046;129;stop;60;0;0;0;0;0
1751443379046;1751443379413;367;stop;60;60;0;0;0;0
1751443379413;1751443379748;335;stop;60;0;0;0;0;0
1751443379748;1751443379880;132;light_right;60;0;1;0;0;1
1751443379880;1751443380004;124;forward;60;60;1;0;0;1
1751443380004;1751443380901;897;stop;60;60;0;0;0;0
1751443380901;1751443381382;481;forward;60;60;1;0;0;1
1751443381382;1751443381938;556;stop;60;60;0;0;0;0
1751443381938;1751443382217;279;stop;0;60;0;0;0;0
1751443382217;1751443382725;508;light_left;0;60;1;0;0;1
1751443382725;1751443382872;147;forward;60;60;1;0;0;1
1751443382872;1751443383258;386;stop;60;60;0;0;0;0
1751443383258;1751443383566;308;forward;60;60;1;0;0;1
1751443383566;1751443384582;1016;stop;60;60;0;0;0;0
1751443384582;1751443384719;137;forward;60;60;1;0;0;1
1751443384719;1751443384846;127;stop;60;60;0;0;0;0
1751443384846;1751443384998;152;stop;0;60;0;0;0;0
1751443384998;1751443385662;664;light_left;0;60;1;0;0;1
1751443385662;1751443385843;181;stop;0;60;0;0;0;0
1751443385843;1751443385961;118;stop;60;60;0;0;0;0
1751443385961;1751443386151;190;stop;0;60;0;0;0;0
1751443386151;1751443386576;425;light_left;0;60;1;0;0;1
1751443386576;1751443386716;140;stop;0;60;0;0;0;0
1751443386716;1751443386818;102;stop;60;60;0;0;0;0
1751443386818;1751443387050;232;stop;0;60;0;0;0;0
1751443387050;1751443387324;274;light_left;0;60;1;0;0;1
1751443387324;1751443387787;463;stop;0;60;0;0;0;0
1751443387787;1751443388044;257;light_left;0;60;1;0;0;1
1751443388044;1751443388170;126;stop;0;60;0;0;0;0
1751443388170;1751443388297;127;stop;60;60;0;0;0;0
1751443388297;1751443388719;422;stop;0;60;0;0;0;0
1751443388719;1751443389001;282;stop;60;60;0;0;0;0
1751443389001;1751443389783;782;forward;60;60;1;0;0;1
1751443389783;1751443390247;464;stop;60;60;0;0;0;0
1751443390247;1751443390689;442;stop;0;60;0;0;0;0
1751443390689;1751443391903;1214;light_left;0;60;1;0;0;1
1751443391903;1751443392014;111;forward;60;60;1;0;0;1
1751443392014;1751443392653;639;stop;60;60;0;0;0;0
1751443392653;1751443393900;1247;forward;60;60;1;0;0;1
1751443393900;1751443394042;142;stop;60;60;0;0;0;0
1751443394042;1751443394156;114;stop;0;60;0;0;0;0
1751443394156;1751443394967;811;light_left;0;60;1;0;0;1
1751443394967;1751443395093;126;stop;0;60;0;0;0;0
1751443395093;1751443395579;486;stop;60;60;0;0;0;0
1751443395579;1751443396054;475;backward;60;60;0;1;1;0
1751443396054;1751443396833;779;stop;60;60;0;0;0;0
1751443396833;1751443396990;157;stop;0;60;0;0;0;0
1751443396990;1751443397827;837;light_left;0;60;1;0;0;1
1751443397827;1751443397948;121;forward;60;60;1;0;0;1
1751443397948;1751443398581;633;stop;60;60;0;0;0;0
1751443398581;1751443398977;396;forward;60;60;1;0;0;1
1751443398977;1751443399264;287;stop;60;60;0;0;0;0
1751443399264;1751443399424;160;stop;0;60;0;0;0;0
1751443399424;1751443400503;1079;light_left;0;60;1;0;0;1
1751443400503;1751443400616;113;stop;0;60;0;0;0;0
1751443400616;1751443401433;817;stop;60;60;0;0;0;0
1751443401433;1751443401623;190;stop;0;60;0;0;0;0
1751443401623;1751443401768;145;light_left;0;60;1;0;0;1
1751443401768;1751443401886;118;stop;0;60;0;0;0;0
1751443401886;1751443402888;1002;stop;60;60;0;0;0;0
1751443402888;1751443403302;414;forward;60;60;1;0;0;1
1751443403302;1751443403781;479;stop;60;60;0;0;0;0
1751443403781;1751443403898;117;forward;60;60;1;0;0;1
1751443403898;1751443404196;298;stop;60;60;0;0;0;0
1751443404196;1751443404321;125;stop;60;0;0;0;0;0
1751443404321;1751443405036;715;light_right;60;0;1;0;0;1
1751443405036;1751443405153;117;stop;60;0;0;0;0;0
1751443405153;1751443405344;191;stop;60;60;0;0;0;0
1751443405344;1751443405630;286;forward;60;60;1;0;0;1
1751443405630;1751443405756;126;stop;60;60;0;0;0;0
1751443405756;1751443405922;166;stop;0;60;0;0;0;0
1751443405922;1751443406719;797;light_left;0;60;1;0;0;1
1751443406719;1751443406835;116;stop;0;60;0;0;0;0
1751443406835;1751443407361;526;stop;60;60;0;0;0;0
1751443407361;1751443407607;246;stop;0;60;0;0;0;0
1751443407607;1751443407807;200;light_left;0;60;1;0;0;1
1751443407807;1751443407921;114;stop;0;60;0;0;0;0
1751443407921;1751443408897;976;stop;60;60;0;0;0;0
1751443408897;1751443409415;518;forward;60;60;1;0;0;1
1751443409415;1751443410379;964;stop;60;60;0;0;0;0
1751443410379;1751443410517;138;backward;60;60;0;1;1;0
1751443410517;1751443410914;397;stop;60;60;0;0;0;0
1751443410914;1751443411199;285;stop;0;60;0;0;0;0
1751443411199;1751443412653;1454;light_left;0;60;1;0;0;1
1751443412653;1751443412764;111;stop;0;60;0;0;0;0
1751443412764;1751443413359;595;stop;60;60;0;0;0;0
1751443413359;1751443413744;385;stop;60;0;0;0;0;0
1751443413744;1751443413942;198;light_right;60;0;1;0;0;1
1751443413942;1751443414061;119;stop;60;0;0;0;0;0
1751443414061;1751443414582;521;stop;60;60;0;0;0;0
1751443414582;1751443415243;661;forward;60;60;1;0;0;1
1751443415243;1751443415680;437;stop;60;60;0;0;0;0
1751443415680;1751443416044;364;stop;0;60;0;0;0;0
1751443416044;1751443417373;1329;light_left;0;60;1;0;0;1
1751443417373;1751443417487;114;stop;0;60;0;0;0;0
1751443417487;1751443418110;623;stop;60;60;0;0;0;0
1751443418110;1751443418270;160;stop;0;60;0;0;0;0
1751443418270;1751443418456;186;light_left;0;60;1;0;0;1
1751443418456;1751443418570;114;stop;0;60;0;0;0;0
1751443418570;1751443419219;649;stop;60;60;0;0;0;0
1751443419219;1751443420307;1088;forward;60;60;1;0;0;1
1751443420307;1751443420610;303;stop;60;60;0;0;0;0
1751443420610;1751443420760;150;stop;0;60;0;0;0;0
1751443420760;1751443422045;1285;light_left;0;60;1;0;0;1
1751443422045;1751443422158;113;stop;0;60;0;0;0;0
1751443422158;1751443422785;627;stop;60;60;0;0;0;0
1751443422785;1751443423318;533;forward;60;60;1;0;0;1
1751443423318;1751443423485;167;stop;60;60;0;0;0;0
1751443423485;1751443423691;206;stop;0;60;0;0;0;0
1751443423691;1751443424995;1304;light_left;0;60;1;0;0;1
1751443424995;1751443425109;114;stop;0;60;0;0;0;0
1751443425109;1751443426361;1252;stop;60;60;0;0;0;0
1751443426361;1751443426725;364;forward;60;60;1;0;0;1
1751443426725;1751443426997;272;stop;60;60;0;0;0;0
1751443426997;1751443427098;101;stop;60;0;0;0;0;0
1751443427098;1751443427920;822;light_right;60;0;1;0;0;1
1751443427920;1751443428061;141;forward;60;60;1;0;0;1
1751443428061;1751443428446;385;stop;60;60;0;0;0;0
1751443428446;1751443428745;299;forward;60;60;1;0;0;1
1751443428745;1751443428865;120;stop;60;60;0;0;0;0
1751443428865;1751443428966;101;stop;0;60;0;0;0;0
1751443428966;1751443429603;637;light_left;0;60;1;0;0;1
1751443429603;1751443429720;117;stop;0;60;0;0;0;0
1751443429720;1751443429900;180;stop;60;60;0;0;0;0
1751443429900;1751443430147;247;backward;60;60;0;1;1;0
1751443430147;1751443430370;223;stop;60;60;0;0;0;0
1751443430370;1751443430477;107;stop;0;60;0;0;0;0
1751443430477;1751443430926;449;light_left;0;60;1;0;0;1
1751443430926;1751443431038;112;forward;60;60;1;0;0;1
1751443431038;1751443431863;825;stop;60;60;0;0;0;0
1751443431863;1751443432122;259;forward;60;60;1;0;0;1
1751443432122;1751443432380;258;stop;60;60;0;0;0;0
1751443432380;1751443432676;296;stop;0;60;0;0;0;0
1751443432676;1751443433625;949;light_left;0;60;1;0;0;1
1751443433625;1751443433737;112;stop;0;60;0;0;0;0
1751443433737;1751443434416;679;stop;60;60;0;0;0;0
1751443434416;1751443435002;586;forward;60;60;1;0;0;1
1751443435002;1751443435288;286;stop;60;60;0;0;0;0
1751443435288;1751443435502;214;stop;0;60;0;0;0;0
1751443435502;1751443435737;235;light_left;0;60;1;0;0;1
1751443435737;1751443435853;116;stop;0;60;0;0;0;0
1751443435853;1751443436473;620;stop;60;60;0;0;0;0
1751443436473;1751443436688;215;stop;0;60;0;0;0;0
1751443436688;1751443436947;259;light_left;0;60;1;0;0;1
1751443436947;1751443437069;122;stop;0;60;0;0;0;0
1751443437069;1751443437544;475;stop;60;60;0;0;0;0
1751443437544;1751443437853;309;forward;60;60;1;0;0;1
1751443437853;1751443437975;122;stop;60;60;0;0;0;0
1751443437975;1751443438259;284;stop;0;60;0;0;0;0
1751443438259;1751443439298;1039;light_left;0;60;1;0;0;1
1751443439298;1751443439415;117;stop;0;60;0;0;0;0
1751443439415;1751443440096;681;stop;60;60;0;0;0;0
1751443440096;1751443441048;952;forward;60;60;1;0;0;1
1751443441048;1751443441546;498;stop;60;60;0;0;0;0
1751443441546;1751443441882;336;forward;60;60;1;0;0;1
1751443441882;1751443442015;133;stop;60;60;0;0;0;0
1751443442015;1751443442357;342;stop;0;60;0;0;0;0
1751443442357;1751443443380;1023;light_left;0;60;1;0;0;1
1751443443380;1751443443517;137;forward;60;60;1;0;0;1
1751443443517;1751443444226;709;stop;60;60;0;0;0;0
1751443444226;1751443444379;153;forward;60;60;1;0;0;1
1751443444379;1751443444493;114;stop;60;60;0;0;0;0
1751443444493;1751443444943;450;stop;0;60;0;0;0;0
1751443444943;1751443445321;378;light_left;0;60;1;0;0;1
1751443445321;1751443445471;150;stop;0;60;0;0;0;0
1751443445471;1751443446048;577;stop;60;60;0;0;0;0
1751443446048;1751443446358;310;forward;60;60;1;0;0;1
1751443446358;1751443446547;189;stop;60;60;0;0;0;0
1751443446547;1751443446761;214;stop;0;60;0;0;0;0
1751443446761;1751443448008;1247;light_left;0;60;1;0;0;1
1751443448008;1751443448123;115;stop;0;60;0;0;0;0
1751443448123;1751443448350;227;stop;60;60;0;0;0;0
1751443448350;1751443448698;348;forward;60;60;1;0;0;1
1751443448698;1751443449074;376;stop;60;60;0;0;0;0
1751443449074;1751443449190;116;stop;60;0;0;0;0;0
1751443449190;1751443449714;524;light_right;60;0;1;0;0;1
1751443449714;1751443449846;132;forward;60;60;1;0;0;1
1751443449846;1751443450027;181;stop;60;60;0;0;0;0
1751443450027;1751443450438;411;forward;60;60;1;0;0;1
1751443450438;1751443450564;126;stop;60;60;0;0;0;0
1751443450564;1751443450666;102;stop;60;0;0;0;0;0
1751443450666;1751443450817;151;light_right;60;0;1;0;0;1
1751443450817;1751443450937;120;stop;60;0;0;0;0;0
1751443450937;1751443451110;173;stop;60;60;0;0;0;0
1751443451110;1751443451296;186;backward;60;60;0;1;1;0
1751443451296;1751443451582;286;stop;60;60;0;0;0;0
1751443451582;1751443451753;171;forward;60;60;1;0;0;1
1751443451753;1751443451923;170;light_right;60;0;1;0;0;1
1751443451923;1751443452049;126;stop;60;0;0;0;0;0
1751443452049;1751443452367;318;stop;60;60;0;0;0;0
1751443452367;1751443452499;132;backward;60;60;0;1;1;0
1751443452499;1751443453088;589;stop;60;60;0;0;0;0
1751443453088;1751443453304;216;stop;60;0;0;0;0;0
1751443453304;1751443453677;373;light_right;60;0;1;0;0;1
1751443453677;1751443453792;115;forward;60;60;1;0;0;1
1751443453792;1751443454330;538;stop;60;60;0;0;0;0
1751443454330;1751443454460;130;forward;60;60;1;0;0;1
1751443454460;1751443454631;171;stop;60;60;0;0;0;0
1751443454631;1751443454915;284;stop;0;60;0;0;0;0
1751443454915;1751443455925;1010;light_left;0;60;1;0;0;1
1751443455925;1751443456066;141;stop;0;60;0;0;0;0
1751443456066;1751443456877;811;stop;60;60;0;0;0;0
1751443456877;1751443457232;355;forward;60;60;1;0;0;1
1751443457232;1751443457860;628;stop;60;60;0;0;0;0
1751443457860;1751443458211;351;stop;0;60;0;0;0;0
1751443458211;1751443459476;1265;light_left;0;60;1;0;0;1
1751443459476;1751443459605;129;stop;0;60;0;0;0;0
1751443459605;1751443460565;960;stop;60;60;0;0;0;0
1751443460565;1751443461292;727;forward;60;60;1;0;0;1
1751443461292;1751443462017;725;stop;60;60;0;0;0;0
1751443462017;1751443462304;287;stop;0;60;0;0;0;0
1751443462304;1751443463469;1165;light_left;0;60;1;0;0;1
1751443463469;1751443463594;125;forward;60;60;1;0;0;1
1751443463594;1751443464149;555;stop;60;60;0;0;0;0
1751443464149;1751443464388;239;forward;60;60;1;0;0;1
1751443464388;1751443464659;271;stop;60;60;0;0;0;0
1751443464659;1751443464844;185;stop;0;60;0;0;0;0
1751443464844;1751443465537;693;light_left;0;60;1;0;0;1
1751443465537;1751443465654;117;stop;0;60;0;0;0;0
1751443465654;1751443466311;657;stop;60;60;0;0;0;0
1751443466311;1751443467179;868;forward;60;60;1;0;0;1
1751443467179;1751443467933;754;stop;60;60;0;0;0;0
1751443467933;1751443468594;661;stop;0;60;0;0;0;0
1751443468594;1751443468874;280;stop;60;60;0;0;0;0
1751443468874;1751443468997;123;forward;60;60;1;0;0;1
1751443468997;1751443469153;156;stop;60;60;0;0;0;0
1751443469153;1751443469322;169;stop;0;60;0;0;0;0
1751443469322;1751443470528;1206;light_left;0;60;1;0;0;1
1751443470528;1751443470668;140;forward;60;60;1;0;0;1
1751443470668;1751443471361;693;stop;60;60;0;0;0;0
1751443471361;1751443471783;422;forward;60;60;1;0;0;1
1751443471783;1751443472003;220;stop;60;60;0;0;0;0
1751443472003;1751443472176;173;stop;0;60;0;0;0;0
1751443472176;1751443473445;1269;light_left;0;60;1;0;0;1
1751443473445;1751443473584;139;stop;0;60;0;0;0;0
1751443473584;1751443474171;587;stop;60;60;0;0;0;0
1751443474171;1751443474548;377;stop;0;60;0;0;0;0
1751443474548;1751443474754;206;light_left;0;60;1;0;0;1
1751443474754;1751443474875;121;stop;0;60;0;0;0;0
1751443474875;1751443475731;856;stop;60;60;0;0;0;0
1751443475731;1751443476139;408;forward;60;60;1;0;0;1
1751443476139;1751443476564;425;stop;60;60;0;0;0;0
1751443476564;1751443476704;140;forward;60;60;1;0;0;1
1751443476704;1751443476899;195;stop;60;60;0;0;0;0
1751443476899;1751443477021;122;stop;60;0;0;0;0;0
1751443477021;1751443477712;691;light_right;60;0;1;0;0;1
1751443477712;1751443477845;133;forward;60;60;1;0;0;1
1751443477845;1751443477963;118;stop;60;60;0;0;0;0
1751443477963;1751443478375;412;stop;0;60;0;0;0;0
